src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:34,164.896985,10.297338062305991,0.060643922628421616,0.042450746,0.018193176788526486,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.321887222222223,54.735065,0,25.74570983694254,164.896985,54.91077,0,27.482830833333335,27.422928033423737,109.99084500000001,55.000135,54.99071,54.995422500000004,0.0047125,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:37,164.919686,10.295920645883353,0.060635575064095136,0.042444902544866596,0.018190673,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.324409555555558,54.753091,0,25.74627463,164.919686,54.929902,0,27.486614333333335,27.425116504433618,110.021417,55.02232,54.999097,55.0107085,0.011611500000000774,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:40,164.890015,10.297773336972526,0.060646486,0.04245254,0.018193946,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.321112777777778,54.729945,0,25.738193116350867,164.890015,54.906745,0,27.481669166666666,27.415349247468157,109.995931,55.016431,54.9795,54.9979655,0.018465499999997803,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:43,164.921098,10.295832495609506,0.060635056,0.042444539,0.018190517,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.324566444444443,54.745264,0,25.74339419,164.921098,54.92351,0,27.486849666666668,27.42393444773195,110.03108900000001,55.019342,55.011747,55.015544500000004,0.0037975,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:45,164.925985,10.29552741491888,0.060633259,0.042443281,0.018189977764874347,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.325109444444443,54.746764,0,25.750421209135503,164.925985,54.924697,0,27.487664166666665,27.423782959116753,109.99846199999999,55.006789,54.991673,54.999230999999995,0.007558,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,192.168.137.1,47487,53,17,07/10/2022 19:45,0.225808,1213.4202508325657,13.285623184298164,8.857082122865442,4.428541061432721,2,1,172,102,86,86,86,0,102,102,102,0,102,86,91.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.112904,0.225808,0,0.112904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,91.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,102,0,2,1,172,102
192.168.137.132,192.168.137.1,34007,53,17,07/10/2022 19:45,0.192085,1426.4518312205535,15.618085743290731,10.41205716219382,5.206028581,2,1,172,102,86,86,86,0,102,102,102,0,102,86,91.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0960425,0.192085,0,0.0960425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,91.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,102,0,2,1,172,102
192.168.137.132,54.193.13.206,50682,443,6,07/10/2022 19:45,0.873182,9230.607135740314,22.904732346750162,13.742839408050097,9.161892938700065,12,8,1680,6380,583,66,140,146.55658747846627,2962,66,797.5,948.4632307053342,2962,66,403,690.2708164,476473.8,240,160,20,4,0.045956947368421056,0.112431,0,0.044352368,0.686871,0.112431,0,0.062442818181818176,0.045965801,0.575641,0.189041,0.000321,0.082234429,0.060615906,4,4,0,0,2,3,0,8,18,0,0,0.6666666666666666,403,14600,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,797.5,0,12,8,1680,6380
192.168.137.132,224.0.0.251,5353,5353,17,07/10/2022 19:45,0,0,0,0,0,2,0,150,0,75,75,75,0,0,0,0,0,75,75,75,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,2,0,150,0
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:48,164.941061,10.294586379555302,0.060627717194083046,0.042439402,0.018188315158224912,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.32678455555556,54.781438,0,25.77010604122223,164.941061,54.93702,0,27.490176833333337,27.428716462514572,110.025211,55.020446,55.004765,55.0126055,0.0078405,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:51,164.899748,10.297165523867266,0.060642906500985076,0.042450034550689554,0.018192871950295522,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.322194222222222,54.787607,0,25.77458849185141,164.89974800000002,54.908482,0,27.483291333333337,27.420289002227033,109.97359900000001,54.9903,54.983299,54.986799500000004,0.0035005,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:54,164.933135,10.29508109452961,0.060630631,0.042441441,0.018189189212949843,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.325903888888888,54.811347,0,25.78707043778678,164.933135,54.936667,0,27.488855833333332,27.426489691615348,110.021855,55.027521,54.994334,55.0109275,0.0165935,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:56,164.916477,10.29612098735289,0.060636755,0.042445728,0.018191026479422067,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.324053,54.811473,0,25.79261245352122,164.916477,54.923465,0,27.4860795,27.426743777699524,109.993352,55.001517,54.991835,54.996676,0.004841,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 19:59,164.928973,10.29534089198506,0.060632161,0.042442512511128044,0.018189648219054878,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.325441444444444,54.814783,0,25.79375452229401,164.92897299999998,54.925216,0,27.488162166666665,27.41693820749539,110.028373,55.015856,55.012517,55.0141865,0.0016695,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 20:02,164.89464,10.297484502831626,0.060644785,0.04245135,0.018193435517370363,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.321626666666667,54.802506,0,25.79098928982092,164.89464,54.900807,0,27.48244,27.413360383579374,110.00917,55.011406,54.997764,55.004585,0.006821,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 20:05,164.926129,10.29551842570682,0.060633206,0.042443244,0.018189962,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.325125444444446,54.833497,0,25.803819994834615,164.926129,54.932241,0,27.48768816666666,27.42572635868349,110.021884,55.02182,55.000064,55.010942,0.010877999999998167,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 20:07,164.908402,10.296625153156235,0.060639724105749325,0.042447807,0.018191917231724797,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.323155777777778,54.818772,0,25.802730512812015,164.908402,54.91358,0,27.484733666666667,27.424939885391172,109.992019,55.000679,54.99134,54.9960095,0.0046695,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 20:10,164.926437,10.29549919883372,0.060633093,0.042443165,0.018189927913133782,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.325159666666668,54.839981,0,25.807514262698916,164.926437,54.934688,0,27.4877395,27.42809590659058,110.023199,55.022453,55.000746,55.0115995,0.010853499999999627,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 20:13,164.906606,10.296737293835275,0.060640384533776646,0.042448269,0.018192115360132995,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.322956222222224,54.820136,0,25.8002798,164.906606,54.912153,0,27.484434333333336,27.415886834510985,110.01746,55.015215,55.002245,55.00873,0.006485,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
192.168.137.132,52.53.92.145,59435,443,6,07/10/2022 20:16,164.922045,10.295773375839476,0.060634708,0.042444295424544365,0.018190412324804728,7,3,1053,645,263,66,150.42857142857142,97.48971688316253,215,215,215,0,263,66,169.8,86.76727493704064,7528.56,140,60,20,3,18.32467166666667,54.848598,0,25.810953247358654,164.922045,54.934282,0,27.487007500000004,27.422500006225313,110.021672,55.026806,54.994866,55.010836,0.015969999999999374,3,3,0,0,0,0,0,6,10,0,0,0.42857142857142855,169.8,5281,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.42857142857142,215,0,7,3,1053,645
